ttr,hapax,sent_var,fk_grade,semicolon,emdash,exclaim,question,colon,comma,adj_noun,tree_depth,label
0.7583333333333333,0.625,16.323976911960585,13.011328467153284,14.5985401459854,0.0,0.0,0.0,7.2992700729927,43.7956204379562,0.3076923076923077,7.2,human
0.7166666666666667,0.5583333333333333,14.884742374510736,22.130000000000006,12.903225806451614,0.0,0.0,0.0,0.0,77.41935483870968,0.2631578947368421,10.0,human
0.7666666666666667,0.6666666666666666,12.43734296383275,9.61729789590255,22.388059701492537,22.388059701492537,0.0,0.0,0.0,111.94029850746269,0.375,6.6,human
0.7083333333333334,0.5583333333333333,19.458674158328463,12.759307086614175,15.384615384615383,19.23076923076923,0.0,0.0,0.0,76.92307692307692,0.5208333333333334,6.111111111111111,human
0.725,0.5916666666666667,26.994212342648563,20.084473684210526,6.578947368421053,0.0,0.0,0.0,6.578947368421053,52.631578947368425,0.2916666666666667,8.75,human
0.7333333333333333,0.5833333333333334,12.188519188154071,12.686444444444444,20.27027027027027,13.513513513513514,0.0,0.0,0.0,54.054054054054056,0.25925925925925924,7.25,human
0.6416666666666667,0.4583333333333333,13.347658970770867,14.723438596491231,34.285714285714285,5.714285714285714,0.0,0.0,5.714285714285714,74.28571428571429,0.2903225806451613,7.8,human
0.6166666666666667,0.4583333333333333,8.616843969807043,12.147380952380953,15.748031496062993,0.0,0.0,0.0,0.0,94.48818897637796,0.5294117647058824,7.5,human
,,8.930845424706442,7.8445765765765785,8.849557522123893,8.849557522123893,0.0,0.0,17.699115044247787,70.79646017699115,0.3333333333333333,5.8,human
0.7,0.575,16.355427233796124,15.370000000000001,14.705882352941176,0.0,0.0,0.0,0.0,73.52941176470588,0.5806451612903226,6.75,human
,,14.00856880626997,8.785851851851856,18.34862385321101,0.0,0.0,0.0,0.0,64.22018348623853,0.375,5.4,human
,,10.208928554075703,13.812000000000001,0.0,0.0,0.0,0.0,0.0,79.20792079207921,0.45,8.0,human
,,23.366642891095847,14.328823529411768,9.615384615384615,9.615384615384615,0.0,0.0,0.0,86.53846153846155,0.375,8.666666666666666,human
,,25.945857087404146,24.90490654205608,27.77777777777778,0.0,0.0,9.25925925925926,0.0,111.11111111111111,0.16,7.0,human
0.6583333333333333,0.49166666666666664,23.133069162756783,10.338525179856116,28.169014084507044,0.0,0.0,0.0,0.0,70.42253521126761,0.36666666666666664,5.333333333333333,human
0.7166666666666667,0.5916666666666667,11.056219968868204,11.28642735042735,16.39344262295082,0.0,0.0,0.0,0.0,90.16393442622952,0.41935483870967744,8.25,human
0.7583333333333333,0.625,19.179070224958185,14.526693121693125,22.831050228310502,9.132420091324201,0.0,0.0,0.0,82.1917808219178,0.2391304347826087,9.333333333333334,human
0.7166666666666667,0.6,11.385633625812158,10.106349206349204,5.4945054945054945,0.0,0.0,0.0,0.0,104.3956043956044,0.7297297297297297,5.714285714285714,human
0.725,0.6583333333333333,16.330569494050106,22.38262437810946,4.830917874396135,0.0,0.0,0.0,0.0,101.44927536231884,0.3050847457627119,11.75,human
,,13.379088160259652,11.438148148148152,9.25925925925926,0.0,0.0,0.0,0.0,46.2962962962963,0.47368421052631576,7.0,human
0.7416666666666667,0.6333333333333333,22.94558781116753,13.023333333333337,0.0,16.39344262295082,0.0,0.0,8.19672131147541,90.16393442622952,0.40625,8.0,human
0.6916666666666667,0.5333333333333333,27.285527299284507,19.068863636363634,5.617977528089888,11.235955056179776,0.0,0.0,5.617977528089888,84.26966292134831,0.2972972972972973,9.666666666666666,human
0.7416666666666667,0.6,20.127329057776144,10.93222316145393,17.341040462427745,17.341040462427745,0.0,0.0,0.0,57.80346820809249,0.19444444444444445,7.2,human
0.6583333333333333,0.49166666666666664,13.697906886134994,10.936378066378069,14.634146341463415,4.878048780487805,0.0,0.0,14.634146341463415,82.92682926829269,0.5128205128205128,7.428571428571429,human
0.6833333333333333,0.5333333333333333,6.767980168082318,8.170867768595041,16.260162601626018,16.260162601626018,0.0,0.0,0.0,73.17073170731707,0.4482758620689655,6.333333333333333,human
0.6666666666666666,0.525,19.77371993328519,14.048333333333336,32.0855614973262,37.4331550802139,0.0,0.0,0.0,69.5187165775401,0.35135135135135137,13.0,human
,,25.311394008759507,15.377368421052633,0.0,17.094017094017094,0.0,0.0,0.0,42.73504273504273,0.34615384615384615,8.666666666666666,human
0.675,0.525,20.54263858417414,21.45185185185186,7.246376811594202,7.246376811594202,0.0,0.0,0.0,79.71014492753622,0.4230769230769231,11.666666666666666,human
0.7166666666666667,0.5416666666666666,19.200694431886227,12.333809523809524,18.779342723004696,9.389671361502348,0.0,0.0,0.0,117.37089201877934,0.2982456140350877,7.8,human
0.725,0.6166666666666667,13.021349989749739,18.584963503649636,7.246376811594202,0.0,0.0,0.0,0.0,137.68115942028984,0.24242424242424243,8.333333333333334,human
0.6416666666666667,0.5166666666666667,12.998461447417537,12.279404958677684,8.130081300813009,0.0,0.0,0.0,8.130081300813009,73.17073170731707,0.2,7.4,human
0.6916666666666667,0.575,11.086778913041726,10.439242424242426,11.976047904191615,5.988023952095808,0.0,0.0,11.976047904191615,59.88023952095808,0.3870967741935484,6.833333333333333,human
0.6916666666666667,0.5333333333333333,20.93527440196842,8.474444444444444,7.8125,0.0,0.0,0.0,0.0,93.75,0.4230769230769231,5.285714285714286,human
,,14.5,23.06400900900901,8.928571428571429,0.0,0.0,0.0,17.857142857142858,107.14285714285714,0.2222222222222222,12.5,human
0.7416666666666667,0.6416666666666667,11.025223605694151,17.24044776119403,7.462686567164178,0.0,0.0,0.0,0.0,119.40298507462686,0.375,7.0,human
0.6833333333333333,0.49166666666666664,17.861690849412884,14.025869565217395,14.388489208633093,0.0,0.0,0.0,0.0,79.13669064748201,0.40625,7.5,human
0.6416666666666667,0.4583333333333333,20.650665848829185,11.16982096069869,16.528925619834713,37.1900826446281,0.0,0.0,0.0,78.51239669421489,0.34285714285714286,9.5,human
0.75,0.6083333333333333,11.321991874224253,19.73416666666667,11.299435028248588,0.0,0.0,0.0,5.649717514124294,112.99435028248588,0.3181818181818182,8.25,human
0.7333333333333333,0.6083333333333333,22.293496809607955,22.200000000000006,19.90049751243781,4.975124378109452,0.0,0.0,14.925373134328357,139.30348258706468,0.38,10.25,human
0.7083333333333334,0.575,22.359767075563855,15.328389057750762,20.74688796680498,0.0,0.0,0.0,0.0,95.4356846473029,0.26666666666666666,7.857142857142857,human
,,21.878928218722233,14.984466019417479,19.417475728155342,0.0,0.0,0.0,0.0,67.96116504854369,0.5789473684210527,8.666666666666666,human
0.6583333333333333,0.48333333333333334,18.933362676033603,16.29752879581152,10.362694300518134,0.0,0.0,0.0,0.0,124.35233160621762,0.21875,7.6,human
0.6916666666666667,0.525,16.624060123808505,9.684436274509803,6.451612903225807,0.0,19.35483870967742,6.451612903225807,6.451612903225807,58.064516129032256,0.25,6.428571428571429,human
0.6916666666666667,0.5333333333333333,9.707728879609277,13.470293706293706,27.77777777777778,6.944444444444445,0.0,0.0,0.0,69.44444444444444,0.52,6.8,human
0.65,0.48333333333333334,23.58495283014151,14.367898550724636,14.492753623188404,0.0,0.0,0.0,14.492753623188404,86.95652173913042,0.7619047619047619,7.0,human
0.6583333333333333,0.5,10.686630976722881,13.344218270999388,4.237288135593221,8.474576271186441,0.0,0.0,0.0,88.98305084745763,0.5555555555555556,8.0,human
0.6916666666666667,0.5416666666666666,27.008743440268045,14.795232558139535,18.51851851851852,0.0,0.0,0.0,9.25925925925926,46.2962962962963,0.24,7.25,human
0.65,0.5166666666666667,34.4222150491349,18.55615384615385,7.575757575757575,0.0,0.0,0.0,7.575757575757575,106.06060606060606,0.42857142857142855,7.333333333333333,human
,,9.93176721434811,8.96676923076923,8.474576271186441,0.0,0.0,0.0,0.0,110.16949152542374,0.35714285714285715,5.6,human
0.6833333333333333,0.5333333333333333,25.321680433968044,15.21508169934641,12.903225806451614,12.903225806451614,0.0,0.0,6.451612903225807,96.7741935483871,0.38235294117647056,9.333333333333334,human
,,10.567244989431572,10.037543859649123,34.78260869565217,0.0,0.0,0.0,0.0,78.26086956521739,0.2,6.333333333333333,human
0.6916666666666667,0.5666666666666667,7.166589146867566,9.33257142857143,10.050251256281406,5.025125628140703,10.050251256281406,0.0,0.0,100.50251256281406,0.3902439024390244,6.0,human
,,1.0,21.96814814814815,27.77777777777778,0.0,0.0,0.0,0.0,92.5925925925926,0.6111111111111112,8.5,human
0.675,0.5,19.2,12.568631578947372,13.071895424836601,6.5359477124183005,0.0,0.0,0.0,65.359477124183,0.56,7.333333333333333,human
0.5666666666666667,0.4166666666666667,19.73575435599055,13.54794117647059,7.246376811594202,0.0,0.0,0.0,0.0,144.92753623188403,0.6388888888888888,7.5,human
0.6,0.4666666666666667,50.86146762421322,18.42287671232877,13.698630136986303,0.0,0.0,0.0,0.0,89.04109589041096,0.25,8.0,human
,,7.5,23.51247572815534,0.0,0.0,0.0,0.0,9.523809523809524,57.142857142857146,0.28,12.0,human
0.675,0.5083333333333333,45.954724835362434,17.902115171650056,26.41509433962264,26.41509433962264,3.773584905660377,0.0,3.773584905660377,41.50943396226415,0.375,7.25,human
,,23.456816114345575,13.458000000000002,19.801980198019802,0.0,0.0,0.0,0.0,59.4059405940594,0.15384615384615385,8.0,human
0.7083333333333334,0.5333333333333333,12.025389806571761,10.002032258064514,18.34862385321101,0.0,0.0,0.0,0.0,55.04587155963303,0.24390243902439024,6.777777777777778,human
0.7,0.5666666666666667,19.16097223897726,13.955299539170507,35.55555555555556,0.0,0.0,0.0,4.444444444444445,93.33333333333333,0.27692307692307694,7.428571428571429,human
,,12.192894105447921,17.44754385964912,17.543859649122805,0.0,0.0,0.0,0.0,149.12280701754386,0.15,10.0,human
0.675,0.5333333333333333,11.874342087037917,12.677419354838708,40.0,0.0,0.0,0.0,24.0,24.0,0.4074074074074074,8.0,human
,,19.70335560817553,15.970384615384614,9.433962264150944,9.433962264150944,0.0,0.0,0.0,56.60377358490566,0.43478260869565216,13.0,human
0.6833333333333333,0.55,12.5530971044432,8.766428571428573,27.586206896551726,0.0,0.0,13.793103448275863,0.0,55.17241379310345,0.3142857142857143,5.125,human
0.6833333333333333,0.5,17.027551203857822,7.869119718309857,20.547945205479454,34.24657534246575,0.0,13.698630136986303,0.0,54.79452054794521,0.7647058823529411,6.0,human
0.6166666666666667,0.48333333333333334,38.0,23.96412698412698,63.492063492063494,0.0,0.0,0.0,7.936507936507937,39.682539682539684,0.5161290322580645,7.0,human
0.75,0.6416666666666667,26.0,16.308947368421055,17.46724890829694,0.0,0.0,0.0,4.366812227074235,78.60262008733625,0.5652173913043478,8.5,human
0.6833333333333333,0.575,8.219218670625303,16.913553719008267,24.0,0.0,0.0,0.0,0.0,104.0,0.5357142857142857,9.333333333333334,human
0.625,0.5083333333333333,12.409673645990857,13.281515151515151,7.575757575757575,0.0,0.0,0.0,0.0,75.75757575757575,0.2413793103448276,7.0,human
0.725,0.5583333333333333,25.84999462712173,20.65211678832117,21.739130434782606,7.246376811594202,0.0,0.0,0.0,65.21739130434781,0.5,9.0,human
0.7416666666666667,0.5916666666666667,26.799020504488592,23.956596916299564,8.771929824561402,0.0,0.0,0.0,0.0,92.10526315789474,0.30612244897959184,10.666666666666666,human
,,10.077477638553983,10.319214285714285,8.928571428571429,0.0,17.857142857142858,0.0,0.0,71.42857142857143,0.4,6.5,human
,,8.049844718999243,8.612000000000002,19.801980198019802,0.0,0.0,0.0,0.0,49.5049504950495,0.35714285714285715,6.25,human
0.6833333333333333,0.5583333333333333,9.112628599915615,9.874461538461542,8.264462809917356,0.0,0.0,0.0,0.0,123.96694214876034,0.6153846153846154,6.0,human
0.725,0.5916666666666667,38.88444419044716,19.895510204081635,13.513513513513514,0.0,0.0,0.0,13.513513513513514,94.5945945945946,0.5384615384615384,8.333333333333334,human
0.675,0.475,20.266968199511243,16.184333333333335,13.157894736842106,0.0,0.0,0.0,0.0,92.10526315789474,0.2222222222222222,7.75,human
0.675,0.575,31.752515210959622,22.836987951807235,17.964071856287426,0.0,0.0,0.0,5.988023952095808,89.82035928143712,0.45454545454545453,10.333333333333334,human
0.7416666666666667,0.6,10.314076075405698,10.052883720930236,16.574585635359117,11.049723756906078,5.524861878453039,0.0,0.0,60.773480662983424,0.30952380952380953,6.857142857142857,human
0.6833333333333333,0.5333333333333333,24.79793338163485,13.215955056179777,5.4945054945054945,10.989010989010989,0.0,0.0,0.0,76.92307692307692,0.20588235294117646,8.2,human
0.7666666666666667,0.65,13.230268326832983,20.794592885375497,0.0,0.0,0.0,0.0,3.952569169960474,122.5296442687747,0.41818181818181815,10.6,human
0.7,0.6,7.984985911070852,14.964857142857145,0.0,0.0,0.0,0.0,0.0,106.91823899371069,0.34210526315789475,8.0,human
,,18.0,23.893207547169812,18.69158878504673,0.0,0.0,0.0,0.0,93.45794392523365,0.35294117647058826,8.5,human
0.6916666666666667,0.5583333333333333,17.594190960528863,18.10897637795276,23.62204724409449,0.0,0.0,0.0,0.0,94.48818897637796,0.47619047619047616,11.0,human
0.7166666666666667,0.5416666666666666,8.748306806023571,6.396671137339055,8.474576271186441,8.474576271186441,33.898305084745765,12.711864406779661,0.0,59.32203389830509,0.2894736842105263,4.9375,human
0.6916666666666667,0.5416666666666666,25.791471458604295,18.54619047619048,18.867924528301888,0.0,0.0,0.0,0.0,103.77358490566039,0.22,8.2,human
0.6083333333333333,0.4583333333333333,11.775681155103795,15.078048780487809,8.130081300813009,0.0,0.0,0.0,16.260162601626018,81.30081300813008,0.0967741935483871,6.25,human
0.6916666666666667,0.5416666666666666,8.611620056644394,9.784031746031747,15.873015873015873,0.0,0.0,0.0,0.0,126.98412698412699,0.37037037037037035,7.2,human
0.725,0.5916666666666667,8.0,27.76060606060607,7.518796992481203,0.0,0.0,0.0,15.037593984962406,52.63157894736842,0.4,13.0,human
0.75,0.6416666666666667,19.667646695286454,12.65077922077922,4.405286343612334,0.0,0.0,0.0,8.810572687224669,83.70044052863436,0.39344262295081966,8.0,human
0.6916666666666667,0.5666666666666667,8.440971508067067,13.926746031746031,7.692307692307692,15.384615384615383,0.0,0.0,7.692307692307692,69.23076923076923,0.47368421052631576,9.25,human
,,18.673175948402566,17.16871794871795,16.949152542372882,0.0,0.0,0.0,0.0,118.64406779661017,0.37037037037037035,12.0,human
,,14.455448799674123,11.045924528301889,9.345794392523365,0.0,0.0,0.0,0.0,84.11214953271028,0.25,7.0,human
0.7583333333333333,0.5833333333333334,21.87784267243916,13.415000000000003,33.333333333333336,8.333333333333334,0.0,0.0,8.333333333333334,66.66666666666667,0.6190476190476191,7.0,human
0.7333333333333333,0.6083333333333333,10.677078252031311,27.415300546448083,27.17391304347826,0.0,0.0,0.0,0.0,65.21739130434783,0.6129032258064516,11.5,human
,,9.5524865872714,11.013823529411766,9.803921568627452,0.0,0.0,0.0,0.0,78.43137254901961,0.08695652173913043,10.333333333333334,human
,,9.539392014169456,9.916785714285716,8.620689655172413,34.48275862068965,0.0,0.0,0.0,60.3448275862069,0.24,7.333333333333333,human
0.6833333333333333,0.5083333333333333,10.16651487439811,7.792348484848485,11.235955056179776,5.617977528089888,0.0,0.0,5.617977528089888,61.79775280898877,0.52,6.125,human
,,15.022899187573616,14.130099009900988,19.801980198019802,0.0,0.0,0.0,0.0,118.8118811881188,0.09090909090909091,7.666666666666667,human
,,12.876550607812465,11.64434782608696,0.0,0.0,0.0,0.0,8.620689655172413,86.20689655172413,0.21428571428571427,7.75,human
0.6833333333333333,0.5583333333333333,15.57776192739723,14.203333333333337,10.869565217391305,16.304347826086957,0.0,5.434782608695652,0.0,76.08695652173913,0.5135135135135135,8.8,human
,,23.41340428045439,14.048716216216217,26.785714285714285,0.0,0.0,0.0,0.0,116.07142857142857,0.5238095238095238,11.0,human
,,22.00504992546534,13.934827586206897,17.241379310344826,0.0,0.0,0.0,0.0,120.6896551724138,0.5789473684210527,8.0,human
,,38.7327022323801,24.278478260869566,0.0,0.0,0.0,0.0,0.0,103.44827586206895,0.21052631578947367,11.0,human
0.6833333333333333,0.5083333333333333,20.472881792480727,13.581629834254144,16.39344262295082,5.46448087431694,0.0,0.0,5.46448087431694,71.03825136612022,0.5483870967741935,9.0,human
,,39.0,20.076000000000004,19.607843137254903,0.0,0.0,0.0,0.0,58.82352941176471,0.23809523809523808,9.0,human
,,11.55662388223981,15.70353982300885,0.0,0.0,0.0,0.0,0.0,88.49557522123894,0.47058823529411764,8.666666666666666,human
,,6.53356717268599,9.912945544554457,39.603960396039604,0.0,0.0,0.0,9.900990099009901,69.3069306930693,0.5882352941176471,6.75,human
0.6916666666666667,0.5333333333333333,5.0682837331783235,13.683900000000001,31.496062992125985,0.0,0.0,0.0,0.0,94.48818897637796,0.38461538461538464,9.0,human
0.7,0.5416666666666666,8.274794391537606,11.120419847328243,15.037593984962406,0.0,0.0,0.0,0.0,37.59398496240601,0.27586206896551724,8.5,human
0.6583333333333333,0.5166666666666667,20.76201397961662,12.981666666666666,16.666666666666668,0.0,0.0,0.0,5.555555555555555,105.55555555555556,0.391304347826087,6.8,human
0.6916666666666667,0.48333333333333334,11.106166700329606,10.353822937625754,34.72222222222222,0.0,0.0,0.0,0.0,41.66666666666667,0.2903225806451613,7.6,human
0.6666666666666666,0.525,14.905463411319115,10.721250000000001,31.25,0.0,0.0,0.0,0.0,37.5,0.375,6.0,human
0.725,0.6,11.412712210513327,12.844344262295081,0.0,0.0,0.0,0.0,0.0,56.91056910569106,0.25,7.0,human
0.7083333333333334,0.5916666666666667,12.283683848458853,16.43966386554622,8.130081300813009,0.0,8.130081300813009,0.0,0.0,97.5609756097561,0.2222222222222222,8.0,human
0.7333333333333333,0.6166666666666667,14.79729705047513,23.417151515151513,11.320754716981131,3.773584905660377,0.0,0.0,3.773584905660377,94.33962264150944,0.46551724137931033,10.4,human
0.6916666666666667,0.49166666666666664,22.128883839904805,18.759370078740165,15.267175572519083,7.633587786259541,0.0,0.0,7.633587786259541,45.80152671755725,0.4230769230769231,8.333333333333334,human
0.6583333333333333,0.49166666666666664,15.15109090315135,18.708571428571428,21.428571428571427,0.0,0.0,0.0,0.0,78.57142857142857,0.65,7.5,human
